#R [m]    z [m] #SAS tile modified in line 2 (1st block), line 1626 replaced, line 1653 replaced andfollowing block separated

1.37167001  1.29237998 
1.37003005  1.28268003 
1.36688006  1.25644004 
1.36719  1.22955 
1.37178004  1.19576001 
1.37223995  1.19402003 
1.38662004  1.16487002 
1.38707995  1.16420996 
1.40382004  1.15696001 
1.41127002  1.1573 
1.41857004  1.16131997 
1.421  1.16400003 
1.48662996  1.24049997 
1.49730003  1.23458004 
1.49761999  1.23427999 
1.49744999  1.23174 
1.49275005  1.21329999 
1.49259996  1.21061003 
1.49260998  1.20485997 
1.49278998  1.20213997 
1.49339998  1.19641995 
1.49469995  1.18510997 
1.49621999  1.16069996 
1.47981  1.12425995 
1.48081994  1.12256002 
1.48149002  1.12137997 
1.48645997  1.11691999 
1.49094999  1.11439002 
1.50304997  1.11243999 
1.59696996  1.09489 
1.62549996  1.08529997 
1.63751996  1.07988 
1.64699996  1.07700002
   nan   nan 
  1.1523   1.3008
  1.1494   1.2871
  1.1387   1.2725
  1.1211   1.2646
  1.1074   1.2646
  1.0928   1.2705
  1.0791   1.2812
  1.0732   1.2988
  1.0732   1.3008
  1.0762   1.3184
  1.0879   1.3320
  1.1045   1.3408
  1.1211   1.3408
  1.1387   1.3320
  1.1494   1.3184
  1.1523   1.3037
  1.1523   1.3008
   nan   nan 
  1.1523   1.3008
  1.1475   1.2959
  1.1416   1.2988
  1.1387   1.3008
  1.1416   1.3096
  1.1494   1.3066
  1.1523   1.3037
  1.1523   1.3008
   nan   nan 
  1.1494   1.3008
  1.1475   1.2988
  1.1387   1.3008
  1.1445   1.3066
  1.1494   1.3066
  1.1494   1.3037
  1.1494   1.3008
   nan   nan 
  1.0879   1.3008
  1.0850   1.2959
  1.0791   1.2988
  1.0762   1.3008
  1.0791   1.3096
  1.0879   1.3066
  1.0879   1.3037
  1.0879   1.3008
  1.0850   1.2988
  1.0762   1.2988
  1.0762   1.3008
  1.0791   1.3066
  1.0850   1.3066
  1.0879   1.3008
   nan   nan 
  1.0908   1.3008
  1.0928   1.3154
  1.1016   1.3242
  1.1240   1.3242
  1.1357   1.3125
  1.1387   1.3037
  1.1387   1.3008
  1.1328   1.2900
  1.1240   1.2812
  1.1104   1.2783
  1.0986   1.2842
  1.0908   1.2930
  1.0908   1.3008
   nan   nan 
  1.1240   1.3008
  1.1211   1.2930
  1.1104   1.2900
  1.1045   1.2959
  1.1016   1.3008
  1.1045   1.3125
  1.1211   1.3096
  1.1240   1.3037
  1.1240   1.3008
   nan   nan 
  1.1270   1.3008
  1.1211   1.2930
  1.1162   1.2900
  1.1045   1.2930
  1.1016   1.3008
  1.1045   1.3125
  1.1211   1.3125
  1.1270   1.3037
  1.1270   1.3008
   nan   nan 
  1.0879   1.3008
  1.0908   1.3154
  1.1016   1.3242
  1.1270   1.3242
  1.1357   1.3154
  1.1387   1.3008
  1.1357   1.2900
  1.1240   1.2783
  1.1104   1.2783
  1.0986   1.2812
  1.0908   1.2930
  1.0879   1.3008
   nan   nan 
  1.6201   1.3125
  1.6172   1.3066
  1.6123   1.3096
  1.6123   1.3125
  1.6152   1.3184
  1.6201   1.3154
  1.6201   1.3125
   nan   nan 
  1.6230   1.3125
  1.6172   1.3066
  1.6123   1.3096
  1.6094   1.3125
  1.6152   1.3184
  1.6201   1.3184
  1.6230   1.3154
  1.6230   1.3125
   nan   nan 
  1.5977   1.3125
  1.5918   1.3037
  1.5869   1.3008
  1.5781   1.3037
  1.5723   1.3125
  1.5781   1.3242
  1.5918   1.3213
  1.5977   1.3154
  1.5977   1.3125
  1.5918   1.3037
  1.5869   1.3008
  1.5781   1.3037
  1.5723   1.3125
  1.5752   1.3242
  1.5947   1.3213
  1.5977   1.3154
  1.5977   1.3125
   nan   nan 
  1.5469   1.3125
  1.5498   1.3184
  1.5586   1.3184
  1.5586   1.3154
  1.5586   1.3125
  1.5557   1.3066
  1.5498   1.3096
  1.5469   1.3125
  1.5498   1.3184
  1.5586   1.3184
  1.5586   1.3154
  1.5586   1.3125
  1.5557   1.3066
  1.5469   1.3096
  1.5469   1.3125
   nan   nan 
  1.4814  -1.3271
  1.4932  -1.3271
  1.4814  -1.3271
   nan   nan 
  1.4932  -1.3242
  1.4902  -1.3242
  1.4873  -1.3242
  1.4844  -1.3242
  1.4814  -1.3242
  1.4844  -1.3242
  1.4873  -1.3242
  1.4902  -1.3242
  1.4932  -1.3242
   nan   nan 
  1.4814  -1.3242
  1.4844  -1.3242
  1.4873  -1.3242
  1.4902  -1.3242
  1.4932  -1.3242
  1.4902  -1.3242
  1.4873  -1.3242
  1.4844  -1.3242
  1.4814  -1.3242
   nan   nan 
  1.5498  -1.4062
  1.5381  -1.4062
  1.5498  -1.4062
   nan   nan 
  1.5498  -1.4199
  1.5381  -1.4199
  1.5498  -1.4199
   nan   nan 
  1.5498  -1.4180
  1.5381  -1.4180
  1.5498  -1.4180
   nan   nan 
  1.6543  -1.3271
  1.6631  -1.3271
  1.6543  -1.3271
   nan   nan 
  1.6631  -1.3242
  1.6602  -1.3242
  1.6543  -1.3242
  1.6602  -1.3242
  1.6631  -1.3242
   nan   nan 
  1.6543  -1.3242
  1.6602  -1.3242
  1.6631  -1.3242
  1.6602  -1.3242
  1.6543  -1.3242
   nan   nan 
  1.7197  -1.4062
  1.7080  -1.4062
  1.7197  -1.4062
   nan   nan 
  1.7197  -1.4199
  1.7080  -1.4199
  1.7197  -1.4199
   nan   nan 
  1.7197  -1.4180
  1.7080  -1.4180
  1.7197  -1.4180
   nan   nan 
  1.8926  -1.2559
  1.8896  -1.2500
  1.8838  -1.2529
  1.8809  -1.2559
  1.8867  -1.2617
  1.8926  -1.2588
  1.8926  -1.2559
  1.8896  -1.2500
  1.8838  -1.2500
  1.8809  -1.2529
  1.8809  -1.2559
  1.8867  -1.2617
  1.8926  -1.2588
  1.8926  -1.2559
   nan   nan 
  1.8672  -1.2559
  1.8643  -1.2471
  1.8555  -1.2441
  1.8477  -1.2471
  1.8447  -1.2529
  1.8447  -1.2559
  1.8477  -1.2646
  1.8643  -1.2646
  1.8672  -1.2559
   nan   nan 
  1.8701  -1.2559
  1.8643  -1.2441
  1.8525  -1.2422
  1.8447  -1.2471
  1.8447  -1.2529
  1.8447  -1.2559
  1.8477  -1.2646
  1.8672  -1.2617
  1.8701  -1.2559
   nan   nan 
  1.8193  -1.2559
  1.8213  -1.2617
  1.8271  -1.2588
  1.8301  -1.2559
  1.8271  -1.2500
  1.8193  -1.2529
  1.8193  -1.2559
  1.8213  -1.2617
  1.8301  -1.2588
  1.8301  -1.2559
  1.8271  -1.2500
  1.8193  -1.2500
  1.8193  -1.2529
  1.8193  -1.2559
   nan   nan 
  1.8809  -1.2559
  1.8789  -1.2422
  1.8672  -1.2334
  1.8584  -1.2305
  1.8447  -1.2334
  1.8359  -1.2422
  1.8301  -1.2559
  1.8359  -1.2676
  1.8447  -1.2783
  1.8672  -1.2783
  1.8789  -1.2676
  1.8809  -1.2588
  1.8809  -1.2559
  1.8789  -1.2422
  1.8672  -1.2334
  1.8584  -1.2305
  1.8447  -1.2334
  1.8359  -1.2422
  1.8301  -1.2529
  1.8301  -1.2559
  1.8359  -1.2705
  1.8447  -1.2783
  1.8672  -1.2783
  1.8789  -1.2676
  1.8809  -1.2588
  1.8809  -1.2559
   nan   nan 
  1.9043  -1.2559
  1.9014  -1.2529
  1.9014  -1.2559
  1.9043  -1.2588
  1.9043  -1.2559
   nan   nan 
  1.9072  -1.2559
  1.9043  -1.2500
  1.8984  -1.2529
  1.8984  -1.2559
  1.9014  -1.2588
  1.9072  -1.2559
   nan   nan 
  1.8135  -1.2559
  1.8076  -1.2529
  1.8076  -1.2559
  1.8076  -1.2588
  1.8135  -1.2559
  1.8105  -1.2500
  1.8047  -1.2559
  1.8105  -1.2588
  1.8135  -1.2559
   nan   nan 
  1.8926  -1.2559
  1.8896  -1.2500
  1.8838  -1.2529
  1.8809  -1.2559
  1.8867  -1.2617
  1.8926  -1.2588
  1.8926  -1.2559
  1.8896  -1.2500
  1.8838  -1.2500
  1.8809  -1.2529
  1.8809  -1.2559
  1.8867  -1.2617
  1.8926  -1.2588
  1.8926  -1.2559
   nan   nan 
